151845,"[23866, 13624]",25931,1
78278,"[29712, 28390, 36238, 25524, 43971, 37496, 34218, 41331, 35671, 11329, 46216, 54128]",50317,0
19019,[9214],29267,1
43558,"[13925, 16117, 32110, 48788, 54595, 533]",2582,1
191459,"[43191, 32016, 25962, 31109, 31466, 38310]",35898,0
133217,"[10202, 25760, 30212, 34184, 48525]",24518,1
136007,"[6354, 2484, 20125, 21003, 13761, 22013, 34119, 9359, 12131, 21004, 38416, 23685, 22950, 2623, 39691, 23877, 44248, 42086, 49556, 4427, 21717, 33485, 45233, 19443, 13699, 22953, 28296, 30017, 34743, 50228, 15246, 55351, 42085, 10309, 36692, 39188, 17072, 47846, 28272, 51278, 51130, 18769, 23183, 24456, 24795, 16897, 3472, 25993, 46075, 51756, 2549, 16896, 15940, 37708, 14633, 56528, 37818, 435, 7069, 24493, 1732, 8453, 10294, 9738, 48412, 24103, 4991, 44351, 45266, 2065, 19209, 49762, 260, 56329, 20632, 40035, 58496, 35271, 56253, 37421, 7456, 13048, 40963, 43046, 7111, 55091]",18009,0
54748,"[9008, 18186, 1554, 912, 25720, 23971, 44951, 50667, 41621, 44448, 52553, 43794, 45233]",6403,0
148144,"[4438, 20979, 41089, 16776, 27371, 32581, 3011, 32687, 36065, 37105]",29247,1
73943,"[41022, 56657, 18151, 54710]",25610,0
116898,"[11490, 13443, 16776, 37185]",37237,1
102420,"[33560, 16289, 23900]",14004,1
54071,"[48546, 43488, 48420, 51038, 53057]",51333,1
103904,"[7538, 7618, 539, 3399, 7939, 7285, 7419, 19127, 222, 12241, 12375, 11953, 22071, 18143, 1951, 21166, 651, 12106, 12378, 1320, 2048, 2120, 2930, 4020, 12414, 16179, 16380, 16591, 22231, 25354, 25530, 1312, 3126, 10805, 24265, 34965, 35783, 27361, 37375, 22149, 13343, 28807, 38304, 39555, 20968, 21701, 21740, 28312, 30977, 33880, 4582, 19114, 4309, 17888, 20439, 23690, 37643, 38519, 43681, 4319, 24555, 25286, 27556, 28457, 30653, 20438, 26129, 38437, 4637, 4498, 34966, 44514, 2178, 5923, 39048, 44936, 45233, 21179, 31103, 31883, 37535, 6922, 12434, 13228, 20732, 20836, 21939, 25962, 33551, 33095, 23821, 45343, 27062, 54770, 50623, 26573, 11318, 17497, 46832, 49631, 1395, 1417, 53482, 3112, 32003, 56947, 631, 32959, 58562, 31383, 14098, 19160, 8544, 58221, 48303, 4961, 12789, 27092, 47352, 47533, 38321, 57493, 24423, 45640, 56699, 25960, 56535, 51416, 59397, 58383, 42243, 25131, 12246, 60072, 28313, 30568, 57575, 25449, 59137, 20281, 60780, 16066, 20207, 32718, 30148, 58675, 42942, 61309, 20086, 24438, 47225, 61934, 61131, 31582, 54870, 32008, 44373, 44376, 60608, 58253, 14688]",28924,0
110728,"[52880, 48809]",29201,1
98971,"[11505, 2738, 2771, 5683, 23158, 26984, 14090, 7164, 13130, 4101, 3618, 12156, 18757]",30806,1
139399,"[2331, 2040, 5861, 5238, 858, 7560, 7547, 5554, 8915, 8857, 2595, 9834, 83, 5076, 9311, 10156, 4631, 3245, 11988, 12661, 10054, 16627, 5080, 14971, 16470, 22729, 18201, 14769, 11035, 20029]",8830,1
96524,[14004],11481,1
119859,"[4669, 26573]",58920,0
80896,"[179, 181, 6907, 5384, 6801, 6624, 7351, 8294, 8318, 720, 5083]",3264,0
18231,"[9978, 16563]",38250,1
84784,"[35334, 32507, 25965, 53520, 34449, 35399]",58802,0
46258,"[17813, 15072, 26887]",22040,1
125942,"[4892, 13987]",29985,1
81982,"[2926, 8197, 8591, 17044, 18066]",49123,0
21384,"[23748, 11736, 49348]",12617,1
178343,"[23894, 24012]",25992,0
104993,"[23463, 25346, 33265, 36995, 34155, 36830, 36188, 41010, 16586, 45626, 46010, 45480, 24804, 61271, 27348, 54214, 60990]",14980,0
27346,"[19440, 46128, 47740, 32369]",41193,1
28406,"[36385, 44919, 30058, 7958, 11612, 13751, 47185, 12254, 38304, 47183, 36448]",22432,0
77268,"[14522, 14747, 36406, 46880, 23606]",30648,1
153978,"[23379, 52087, 24575]",40428,1
148858,"[34528, 3984, 42963]",13101,0
43413,"[40557, 45555, 49975, 7401, 14413, 25965, 45259, 56028, 33938, 58047, 28167, 34492]",34803,0
35830,"[27275, 16354, 6907, 39609, 50943]",11318,1
152792,[22920],58219,1
40786,"[28834, 2334, 18399, 40990, 6357]",20982,1
149863,"[22750, 26859, 9633, 33782, 13041]",62151,0
129139,"[29929, 28005, 49034, 11129, 53152, 39917, 10805, 17396, 37674]",37813,1
163579,"[52545, 55472, 59833]",61478,1
78348,"[4800, 18444]",34339,1
156814,"[4144, 5046, 7982, 31543, 34239, 1289, 7463, 9872, 12385, 12686, 13230]",6045,0
8259,"[46796, 39993, 1024, 10370, 22053, 37809, 46832, 33472]",57684,0
120427,"[55486, 45343, 46782, 53232]",52143,1
169449,"[21112, 20226, 23379, 21013, 23375, 30252, 4768, 40341, 14091, 18487, 20982, 34013, 37759, 39528, 7681, 12254, 20290, 30813, 36550, 12414, 13099, 19435, 28415, 31546, 35183, 41786, 53004, 25210, 45677, 55114, 49647, 56096, 24607, 45530, 45633, 47597, 48705, 48841, 53886]",56820,1
112933,"[16776, 21740]",22301,1
130682,"[51565, 19197, 27040, 31659, 34160, 57208, 16682, 37767]",42086,1
130150,"[3120, 4904, 13350, 13820, 15043, 15378, 22009, 22312, 22490, 22996, 24268, 26637, 29421, 31254, 32007]",14392,0
163675,"[9738, 6306, 24320]",30017,1
129177,"[41035, 56676, 19973, 23877]",701,0
126102,"[13062, 37158, 45699]",41735,1
173517,"[2885, 18422, 17046, 36552, 17635, 40243, 705, 34420, 37209, 40981]",9654,0
175947,[30707],45865,1
32690,"[49526, 26611, 42728, 52435]",46259,0
16352,"[9051, 14161, 18394, 20127, 19124]",21081,1
122438,"[17756, 20052, 32555, 1994, 2962]",36731,1
29066,[25119],18775,0
101841,"[6304, 53863]",56821,0
132638,"[25949, 17715, 17918, 33000, 7496]",16008,1
76938,"[35603, 38819, 51205]",52555,1
160371,"[47598, 26129, 51561]",57398,1
103702,"[6958, 6592, 1725, 10295, 7069, 706, 2014, 2065, 2603, 9738, 7817, 2063, 11505, 1281, 3953, 2484, 3743, 8419, 13773, 11741, 13736, 9591, 1841, 3835, 9527, 12844, 13503, 14947, 17185, 11704, 9721, 1554, 10213, 5984, 13386, 19871, 13431, 13609, 2630, 21295, 29881, 27483, 33170, 25349, 8675, 12375, 35418, 17803, 27728, 41621, 36169, 45480, 47130, 52841, 50311, 50938, 59327, 54570, 60262]",11107,1
180607,"[9446, 9035, 14911, 10941, 15082, 1317, 220, 23652, 25531, 28256, 13562, 31180, 22811, 38819, 43846, 32837, 45399, 40255]",45700,1
38813,"[18333, 41106, 56702, 56926, 34434, 45069, 8888, 19796, 29780, 48863, 49156, 58490]",33657,1
25669,"[14698, 23867, 20889]",34815,1
104573,"[8555, 8769, 17033, 17355, 14211, 19253, 596, 2885, 12156, 24413, 25727, 34270, 15856, 23269, 35685, 37306, 41839]",10814,0
189365,"[6348, 14493, 20975]",548,0
90604,[20898],3789,0
47322,"[3748, 11460, 14057]",61926,0
72206,[7931],11365,1
55572,"[21986, 29386, 39497, 44229, 41924, 37890, 48560, 51204, 41933]",51262,1
122246,"[2107, 2108, 4054, 4050, 3109, 5314, 513, 7039, 2317, 16318, 15474, 15082, 21025, 21635, 20975, 21084, 8495, 23169, 23961, 26322, 25864, 28068, 31634, 32890, 31582, 31578, 31574, 30578, 33710, 27309, 37166, 37420, 38362, 26171, 38301, 37950, 32954, 33712, 39623, 30367, 36510, 40885, 32283, 42435, 43135, 42811, 43887, 38302, 667, 27310, 48447, 47984, 49832, 47529, 53566, 48144, 33865, 55870, 53343, 50462, 55455, 55890, 56877, 2607, 57298, 59328, 56974, 52005, 61113, 59204, 34845, 52432, 60813, 10657, 61348, 61170, 61836, 61665, 62190]",62680,1
30993,[22199],15234,1
174821,"[13208, 5685, 18417, 30813, 54422, 25709, 46425, 39072, 48446, 57081, 56956, 32431, 42716, 50623, 7754, 8675, 19793]",31350,0
39408,[37760],13651,0
68874,"[6790, 13067, 15103, 18252, 14505, 26674, 30419, 24953, 32444]",47317,0
39468,[6616],28538,0
58845,"[11399, 14256, 16873]",35854,0
156817,"[13545, 14893, 16203, 17832, 24233, 28393, 30243, 31296, 35710, 42651, 44330, 44779]",35619,0
35563,"[11578, 14722, 17326, 17594, 19986, 11047, 19931, 20046, 23629, 21986, 23791, 9837, 20208, 18889, 15619, 19766, 25148, 27305, 28068, 29202, 25876, 30265, 20289, 25401, 30379, 29391, 35144, 36284, 7681, 38755, 39163, 40828, 39623, 41077, 34957, 32366, 38366, 42004, 33538, 40045, 9861, 42619, 44132, 42830, 45144, 43977, 19768, 25527, 28234, 41530, 42485, 42885, 43328, 36752, 43233, 43553, 49758, 46508, 30632, 34954, 49101, 50778, 51915, 15511, 21810, 53478, 43348, 24202, 52226, 37113, 52362, 52365, 52370, 46847, 48073, 53489, 56699, 56944, 16700, 49757]",5097,0
58986,"[34463, 28607, 43525]",18015,0
185928,"[30432, 39993, 42834, 42843]",52419,1
186770,"[22301, 21061, 45272, 48259, 35603, 40890, 30993, 20982, 21258]",28064,1
83948,[18414],13823,0
96889,"[17649, 4763, 19603, 32731, 36004, 48544]",32550,0
81677,"[44471, 54526]",58670,1
44723,"[583, 596]",7683,1
134447,"[28522, 31574, 43662, 47258, 43630, 44658, 49493, 51942, 57001, 29549]",50978,0
6449,"[23151, 42446, 51701]",15360,1
49809,"[13144, 14762, 16669]",22588,1
174479,"[19291, 21725, 25707, 36598, 37504, 38790, 39713, 40997, 2875, 42369, 60159, 49753, 61661, 46953]",31539,0
65515,"[4060, 1361]",36683,0
146633,"[28263, 9948, 27359]",23798,0
41859,"[2653, 3168, 39628, 29616, 20923, 42816]",36399,0
182066,"[12899, 18033, 29868, 41916, 596, 25871, 51611, 179, 30887]",24294,0
22314,"[21553, 44096]",409,0
99722,"[40461, 36038, 38947, 14429, 60627]",61443,0
104235,"[42028, 14995, 20783]",55781,0
64727,"[10377, 13519, 20924]",27449,0
62393,"[23243, 26151, 45888, 7227, 22998, 51416, 52195, 54324]",57080,1
80622,"[4060, 41357, 25600, 34463]",15224,1
31160,"[29247, 29719, 30261, 35452, 35783, 40586, 42390, 47935, 25129, 37656, 41565, 48828, 8549, 47014, 42460, 42536]",45091,1
97551,"[7159, 17488, 9837, 18275, 18835, 18412, 10322, 13588, 10161, 16204, 20219, 7101, 22802, 24219, 18737, 24343, 23805, 12226, 22854, 26559, 20215, 26960, 25870, 30245, 31635, 7401, 20930, 20346, 27309, 805, 18025, 29391, 35536, 32954, 33585, 39563, 43574, 42295, 42427, 25771, 43569, 38302, 42517, 46205, 45560, 49752, 42936, 27587, 41735, 49312, 19546, 31018, 35838, 49756, 52226, 50294, 54914, 52370, 37113, 54773, 45399, 55385, 48503, 53396, 57754]",57836,1
42963,[8313],28689,0
15747,[12059],57707,0
143676,[8441],61817,0
70645,[17511],16969,1
151445,"[3778, 2888, 8516, 6039, 14022, 253, 18597, 3567, 6817, 2613, 5627, 7486, 12790, 12930, 14515, 21250, 30326, 18252, 19273, 21288, 25965, 28296]",36569,1
129660,"[48960, 54096, 52635, 15184, 30795, 13677, 14275, 14578, 16758, 19228, 33892, 34124, 38356, 41236, 52888]",9229,0
183124,"[2991, 13399, 39965]",26573,1
164084,"[10640, 33472, 41974, 55896, 2576, 43824]",25640,1
45167,"[21665, 6183, 7958, 23891, 18115, 18116, 29584, 1289, 12361, 43220, 42558, 22055, 2244]",2670,0
176032,"[21792, 31422, 178]",31300,0
93864,"[33921, 35645, 27938, 36427]",46842,1
109438,"[10805, 13906, 25965, 8675, 41285, 303, 28727]",41357,1
8028,"[2156, 6528, 8381, 9062, 6689]",28768,1
140491,"[3794, 10940]",14853,1
179608,"[4283, 17356, 30263]",5020,0
43530,"[7524, 18650]",5373,0
2894,[4951],54617,0
158110,"[10377, 18939, 15650, 16271, 22992, 22217]",53281,0
150700,"[20739, 10764]",58776,1
141883,"[32076, 16472, 17379]",20497,0
49254,"[1119, 5554]",4879,0
41319,[1810],8734,0
151313,"[14374, 15827, 22661]",62165,0
97092,"[20438, 20439, 48322, 49800]",50904,0
72090,"[5530, 42336]",61447,0
84558,"[14804, 17460]",4300,0
61169,"[43706, 44202]",31225,1
100416,"[10003, 6233, 33865, 33353, 29211, 38877, 37634, 41426, 46026, 46069, 45555, 47181, 54116, 33491]",36041,0
82811,"[38354, 34843, 43689]",49552,0
68251,"[6558, 7323, 9949, 9826, 9340, 13144]",40511,0
148838,[24908],25218,1
47306,"[5245, 7285, 2030, 5775, 8645]",43694,0
126267,"[2073, 16230, 17168]",22970,1
134402,"[4027, 4030]",48795,0
24390,"[18688, 14709, 12872, 12569, 23651]",24382,1
177946,"[39741, 23350, 32462, 33880, 35020, 39804, 40990, 47719, 48841]",2370,0
133883,"[13144, 11948, 16712, 9689, 19784]",4935,1
99363,"[8251, 18594, 22292, 25284, 31581, 22554, 2334]",40358,0
125870,[25339],15094,1
7487,"[2322, 181, 2297, 16671, 24388, 25332, 40461, 1964, 13761]",21148,0
109597,"[31987, 19674, 38901]",16117,1
121120,"[29247, 46377, 16721, 25449, 42426, 50472, 52397, 3163, 5258, 12361, 16255, 21272, 39810, 45501, 6744, 10117, 15317, 25646, 2014, 37654, 49627, 3618, 22406, 35188, 36130, 43943]",41380,1
101326,"[25286, 19747, 161, 20922, 20975, 22028, 35302, 38377, 34634, 40830, 43574, 35525, 36883, 34756, 48446, 44213, 54534, 47575]",54536,1
148013,"[37213, 4989, 23309, 27484, 29705]",35411,1
124254,"[18008, 20903, 23421, 29440]",53298,0
25888,"[25727, 20753, 42564, 42565]",40727,1
21872,"[41381, 41566]",55208,0
80502,"[3675, 5636, 5182, 9995, 7954, 18663, 32201, 18614]",29857,1
24875,[24915],57894,0
90874,"[45821, 29349, 30877]",40561,1
165418,"[42825, 26503, 18733, 17046, 19323, 29008, 31122, 10322, 15883]",8128,1
150767,"[15033, 38807, 32481]",42334,1
117480,"[13868, 18668]",17849,0
85803,"[6591, 26562, 32991, 12044, 11977, 38881, 42348, 12254, 23126, 39333, 22336, 39817, 45127, 13915, 16864, 39500, 47327, 15830, 43796, 4859, 19355, 30226, 36445, 46052, 9837, 19916, 20178, 31964, 42665, 42350, 14413, 35855, 9496, 9948, 29247, 31663, 34018, 33352, 33600, 42881, 16227, 19632, 39905, 41994, 22995, 39656, 25902, 31874, 41793, 32598, 42017, 41358, 50654, 42187]",19020,1
43901,"[13617, 34270, 25499, 20894, 25481, 44536]",39151,1
2608,"[15255, 6199]",51931,0
49579,[3863],50345,0
107283,"[9729, 27695, 30432, 12683, 26301]",458,0
84457,"[5957, 40717, 13904, 17888, 40718, 36009, 18121, 11926, 13735, 41586, 3008]",37545,0
51704,"[21984, 32599, 15181, 41599, 46010, 41188, 41968, 46483, 4996, 43053, 31953]",25919,1
16188,"[5871, 2111, 5238, 11070]",26349,0
146723,"[14988, 7792, 12114, 17807, 18812, 42395, 41579, 11335]",47893,1
140491,"[3794, 10940, 14853, 15196, 23257, 20975, 39266, 16834, 29702, 39050]",23931,0
76243,"[46749, 52144]",21261,0
12246,"[22407, 11482, 28137, 6048, 33358, 33442, 27844, 35340]",33460,1
71808,"[15267, 39694, 40727, 44206]",18451,1
191199,"[38672, 10968, 41566]",48207,0
129134,"[20947, 36350, 24030]",46251,0
17831,"[15155, 35077, 27775, 48191]",61090,0
162903,[33106],61010,0
45387,"[16951, 38371, 43627, 42389]",43770,1
81628,"[1836, 5585, 1976, 12968, 28952]",5234,1
108034,"[1130, 29657, 47154, 45082, 39923, 28156, 48680, 19768, 58008, 52570, 49462, 4488]",35345,1
42130,"[18292, 31338, 24716, 37209, 11847]",32480,1
31919,"[20237, 1182, 21777]",40953,0
8312,"[27271, 31802, 31248, 42564, 40422, 34475, 50825, 6330, 14630]",14269,0
83498,"[42777, 29247]",23586,0
33738,"[223, 2085, 2200, 3281, 4567, 6951, 8245, 4717, 5914, 9837, 513, 4766, 7877, 9407, 16704]",16454,1
162847,"[1582, 1783, 6744, 29247, 31706, 45839, 46178, 160, 1297, 3018, 3958, 4020, 8477, 8905, 9623, 10322, 11290, 12516, 13099, 14039, 14522, 15786, 15793, 17179, 18134, 19926, 20834, 20980, 21750, 23432, 25354, 26280, 27124, 29244, 30261, 30820, 33673, 35671, 19865, 10797, 16325, 83, 4198, 8841, 16147, 18629, 18906, 21275, 37515, 12209, 20979, 51815, 32481, 52144, 3015, 11318, 39993, 11687, 53832]",59147,1
54960,"[21283, 18103, 24962]",21480,1
189914,"[13404, 10939, 25644, 34140, 39342]",40887,0
173870,[25307],17811,0
127800,"[7434, 12421, 9295, 11687, 18203, 4426, 16404, 26346, 38302]",5570,0
187811,"[54895, 44652, 32500, 44985, 45184, 48656]",34840,0
13086,"[13164, 13175, 14131, 11245, 31719, 22172, 27888, 204, 51815]",56702,1
84956,"[18377, 10512]",15805,1
161014,[136],47326,0
116187,"[48370, 1512]",2850,0
88049,"[946, 1216, 77, 5828, 8115, 25867, 20607, 195, 22137, 5396, 24812, 24217, 23091, 29820, 29960, 24301, 7202, 22410, 25360, 30587, 11116, 26511, 3629]",18088,1
27091,"[25766, 27543, 28457]",46349,0
108896,"[10840, 6270, 3849, 10305, 8339, 15582, 15819, 14894, 7524, 16736, 9432, 9441, 14899, 17836, 18292, 11256, 10843, 22773, 21083, 21085, 8951, 20178, 12504, 10739, 25513, 21432, 25515, 23789, 26618, 19317, 20303, 23308, 28172, 24666, 17000, 28906, 9182, 28992, 22277, 13067, 28391, 11796, 26573, 30602, 31091, 24846, 28390, 12617, 20346, 34011, 34619, 27606, 29000, 30268, 33217, 32770, 4763, 10212, 35736, 17477, 34278, 37158, 25528, 35783, 33438, 38161, 39922, 27313, 41078]",33105,1
70262,"[31576, 29702, 41748, 43931, 45235, 47076]",48680,1
72968,"[37849, 41010, 52290, 25990]",20342,1
157688,"[19025, 41354]",13243,0
80182,"[23682, 10760, 5320, 26692, 33807, 3198, 13073]",48670,0
125542,"[37134, 29626]",26301,1
59104,"[7694, 28179, 32326, 39115, 41215, 42699, 24963, 31398, 36801, 16235, 32935, 39510, 47650]",5859,0
67037,"[22005, 37268, 6750, 22301, 31103, 53419]",29206,1
129659,"[9321, 15807, 3141]",16580,1
27185,"[9140, 10094, 26067, 7792, 23368, 30072]",25877,1
168224,"[29202, 32337, 33359, 36796, 37892, 23350, 37978, 40495, 43798, 43928, 10634, 32627, 37136, 1312, 3958, 13351, 20979, 22556, 25823, 29415, 31202]",5783,0
20164,"[45916, 2736, 44500, 2135, 51, 13219]",25165,0
187118,"[3728, 8524, 13091, 13315, 17319, 13429, 22207, 7080, 23811, 14310, 17475, 20790, 17322, 13414, 11812, 7560, 13430, 3167, 18141, 19150, 18028, 27934, 4299, 14988, 10702, 13165, 18044, 21862, 2754, 17414, 33678, 25074, 18965, 216, 15417, 7482, 14090, 18958, 36550, 37112, 33113, 37306, 33090, 219, 32084, 15712, 1639, 17426, 12810, 39734, 37810, 12749, 40238, 32494]",56180,1
12950,"[5535, 9487, 28153, 6276]",35941,1
168665,"[14932, 5943, 57164, 17060, 38105]",21992,0
57908,"[1287, 44503, 25965]",11547,1
190700,"[182, 32562, 11756, 11748]",29978,1
156124,"[805, 38231, 46665, 50834, 53172, 251, 1286, 9693, 30573, 31725, 50827, 596, 4996, 19226, 20199, 23930, 39433, 42334, 56810, 359, 10964, 12361, 13632, 14756, 17450, 19977]",20975,1
68730,"[2322, 22431, 300, 43913, 38819, 29961]",53232,1
164763,"[24874, 17635, 30164]",30023,0
44379,"[27786, 4142, 8840, 9770, 23559, 24361, 27863, 29702, 15835, 17992, 17493, 22535, 22536, 26035]",62152,0
185276,"[2398, 34410, 29448]",32742,1
94762,"[21652, 42512, 53557]",53629,0
145945,"[9465, 8444, 9462, 9235, 5236, 7299, 8680, 8992, 12341, 8881, 11445, 9396, 3748, 12636, 13970, 15171, 11988, 6504, 14464, 17104, 18457, 20777, 21178, 20807, 17460, 12278, 18739, 11879, 7756, 19295, 16742, 13176, 21972, 18377, 14344, 15832, 21974, 11329, 15079, 19874, 23139, 21084, 22887, 6009, 19960, 24205, 23096, 20931, 20869, 25865, 24303, 28956, 29527, 23969]",38614,0
75004,"[28431, 29448, 32576, 36436, 41254]",46529,1
23933,"[8369, 9496]",16297,1
120942,"[10724, 39559, 10853, 23641, 51957, 17961, 13654]",44638,0
109686,"[2088, 5382, 11192]",60180,0
146333,[8951],47793,0
191058,"[13223, 28580, 29215, 1867, 49754, 57174, 54188, 15789, 39072, 10739, 51815, 16324, 45527, 56681, 14505, 34854, 36237]",39749,1
163292,"[23265, 25543, 3703]",16032,1
116170,"[12037, 20980, 27272, 17748]",32830,0
131749,"[32965, 42786, 58601, 59771, 13540, 56074, 61400, 27062, 37962, 40990, 49156]",52030,1
43104,"[3494, 16853, 26300]",32219,1
21581,"[2865, 7392, 7830, 18259, 12430, 17756, 23961, 25351, 15619, 25554, 29387, 31574, 27269, 33687, 11694, 26941, 33378, 31841, 27459, 35060, 13099, 31675, 35477, 37656, 12155, 38094, 10380, 20725, 33658, 37375, 29435, 30530, 30873, 36314, 38805, 9708, 26171, 36675, 42777, 41622, 12368, 44464, 42713, 24378, 42882, 41764, 43662, 45399, 20171, 40099, 46369, 23690, 47312, 41899, 51014, 49070, 23673, 48216, 35691, 27310, 46619, 46232, 28286, 43630, 42535, 45269, 15786, 49832, 42007, 46588, 52230, 7166, 48973, 52226, 51615, 51619, 42470, 44658, 49123, 51618, 52225, 52361, 52365, 52367, 52372, 15267, 35809, 56737, 56970, 56976, 56979, 57002, 57003, 57004, 55044, 57174, 44262, 57190, 56555, 56662, 55187, 54758, 46650, 20047, 49493, 49526]",30442,1
179773,"[16916, 19876, 11157, 18372, 19407]",22622,0
67400,"[27090, 39364, 2730, 4351]",4262,0
189897,"[29762, 1959, 4759]",16776,1
111870,"[14398, 39072, 48790]",13632,1
86524,"[30821, 4763, 13073, 13232, 16179, 19753, 19796, 19926, 25090, 28156, 35481, 40094, 40869]",44860,1
34552,"[8122, 8297, 8755, 33220, 45071, 55630]",42680,0
98564,"[21769, 9807, 14775, 36085]",46403,0
62016,"[31718, 46186, 49156, 54188]",50211,1
150631,"[2948, 34846]",42872,0
58291,"[35707, 32141, 5224, 51565, 25062, 42992, 29809, 8956, 17635, 33021, 45475, 51856, 56329, 50418, 51640, 46407]",1841,1
19408,[3514],32943,0
102341,"[268, 6491, 745, 8233, 8529, 11433, 9807, 21275, 13742, 21129, 18375, 35060, 30492, 41622, 44015, 25313, 45937, 47244, 15260, 39317, 45503, 39044, 48446, 48447, 39333, 51204, 43846, 45716, 38715, 46239, 55712, 50398, 57160, 56345, 57790, 47504, 46617, 53771, 57144, 57877, 58669, 59924]",55119,0
145945,"[9465, 8444, 9462, 9235, 5236, 7299, 8680, 8992, 12341, 8881, 11445, 9396, 3748, 12636, 13970, 15171, 11988, 6504, 14464, 17104, 18457, 20777, 21178, 20807, 17460, 12278, 18739, 11879, 7756, 19295, 16742, 13176, 21972, 18377, 14344, 15832, 21974, 11329, 15079, 19874, 23139, 21084, 22887, 6009, 19960, 24205, 23096, 20931, 20869, 25865, 24303, 28956, 29527, 23969, 23853, 26988, 28651, 25560, 20282, 32303, 32991, 32228, 25534, 7348, 36468, 7354, 35783, 33469, 38488, 34480, 36938, 37761, 39623, 39562, 40186, 40983, 41568, 41561, 32226, 7505, 32504, 42004, 42185, 43678, 12368, 42126, 43600, 44936, 44382, 44914, 45399, 46941, 46987, 29227]",39989,0
4615,"[13747, 32678]",36531,1
163745,"[32039, 1951, 14909, 19366, 20922, 34194, 34588, 34974, 38448, 30203, 43608, 42089, 6744, 26872, 30573, 33446, 40008, 49156, 2520, 7754, 16776, 1330, 20244, 30046, 45330, 12543, 37810, 50948, 52222, 54520, 40014, 47892]",54691,1
128518,"[13022, 55482, 25965]",51879,1
17507,"[51497, 48632, 22013, 37306, 43399, 47059, 57651]",62038,0
54632,[4763],20841,1
2141,[22533],35666,0
84078,"[32902, 29004, 12482, 14429, 9353, 13067, 18058, 16588, 27114, 14678, 25796, 28330, 13231, 24749, 28026, 7166, 40493, 41586, 42388]",16508,1
84488,"[14065, 6785, 18906]",51323,0
160039,"[4103, 20187]",1001,1
